Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006552~leucine catabolic process	5	0.20374898125509372	9.494578155536945E-4	AT1G10060, AT3G45300, AT1G03090, AT4G34030, AT2G43400	1717	6	18499	8.978353717724714	0.6629909914451908	0.027503059162966914	1.515125063714784
GOTERM_BP_DIRECT	GO:0009751~response to salicylic acid	28	1.140994295028525	0.0010093257566655145	AT1G34670, AT3G01420, AT4G39030, AT1G74650, AT3G02940, AT2G36890, AT2G05520, AT4G10500, AT1G76930, AT5G61420, AT5G12870, AT5G47390, AT1G71030, AT1G43160, AT2G33380, AT1G57560, AT4G37610, AT1G14790, AT2G32690, AT3G56400, AT5G13330, AT1G18570, AT2G31180, AT1G21910, AT1G74840, AT4G37260, AT4G09460, AT1G06180	1717	155	18499	1.946275386551938	0.6853396928085065	0.028492742997100473	1.6099358725374824
GOTERM_BP_DIRECT	GO:0042545~cell wall modification	17	0.6927465362673186	0.0010495597156253587	AT3G10720, AT2G18800, AT2G45220, AT5G06200, AT5G04960, AT5G47500, AT5G04970, AT1G53830, AT5G19730, AT3G49220, AT3G43270, AT2G47550, AT5G15290, AT5G51500, AT3G10710, AT2G26440, AT2G27370	1717	74	18499	2.475113727588975	0.6995208669066433	0.02890042546923166	1.673604917630045
GOTERM_BP_DIRECT	GO:0045490~pectin catabolic process	20	0.8149959250203749	0.0013305665562822232	AT3G10720, AT2G45220, AT5G04960, AT4G13210, AT5G47500, AT5G04970, AT1G53830, AT5G19730, AT3G49220, AT4G28490, AT3G43270, AT2G47550, AT3G24670, AT4G22080, AT5G51500, AT4G24780, AT1G11920, AT3G26610, AT3G10710, AT2G26440	1717	97	18499	2.221448342529826	0.7822729718218993	0.03564706140571372	2.117213764829451
GOTERM_BP_DIRECT	GO:0006949~syncytium formation	7	0.28524857375713125	0.001513051657826763	AT1G26770, AT2G19800, AT2G28950, AT1G69530, AT2G40610, AT2G03090, AT2G20750	1717	15	18499	5.027878081925841	0.8233802408318495	0.03951787740211743	2.404286267934519
GOTERM_BP_DIRECT	GO:0070417~cellular response to cold	10	0.40749796251018744	0.0015220217353092407	AT4G12470, AT3G09260, AT1G66280, AT2G46210, AT1G79410, AT3G62410, AT1G76560, AT1G20823, AT1G29395, AT4G15920	1717	31	18499	3.475491761699889	0.8251877012284394	0.03886204681841843	2.4183769725976467
GOTERM_BP_DIRECT	GO:0009992~cellular water homeostasis	11	0.44824775876120615	0.0015460016790504398	AT3G53420, AT3G16240, AT1G17810, AT4G10380, AT1G80760, AT4G19030, AT1G01620, AT2G45960, AT1G31885, AT2G16850, AT4G00430	1717	37	18499	3.203088353350438	0.829929407621832	0.03860275858033457	2.4560366566862557
GOTERM_BP_DIRECT	GO:0009693~ethylene biosynthetic process	9	0.36674816625916873	0.0018341249323574442	AT1G01480, AT3G49700, AT1G62380, AT1G05010, AT4G11280, AT2G19590, AT4G26200, AT1G73500, AT1G77330	1717	26	18499	3.729470005824112	0.8777883991999845	0.04466735570672198	2.9074599936334766
GOTERM_BP_DIRECT	GO:0080143~regulation of amino acid export	5	0.20374898125509372	0.0020524337414489255	AT2G24762, AT5G24920, AT4G31730, AT5G38770, AT5G57685	1717	7	18499	7.695731758049755	0.9048643571352883	0.04882019167019436	3.2481946441901943
GOTERM_BP_DIRECT	GO:0043617~cellular response to sucrose starvation	4	0.16299918500407498	0.0029662823589777037	AT3G13450, AT3G06850, AT3G47340, AT1G21400	1717	4	18499	10.774024461269656	0.9666747734733041	0.06841081132579874	4.662387457678852
GOTERM_BP_DIRECT	GO:0010417~glucuronoxylan biosynthetic process	6	0.24449877750611246	0.0030988314361018415	AT5G67230, AT3G18660, AT2G37090, AT2G28110, AT5G22940, AT5G54690	1717	12	18499	5.387012230634828	0.9713806139292425	0.06995647891491696	4.865891783505227
GOTERM_BP_DIRECT	GO:0048316~seed development	15	0.6112469437652812	0.0034084189024889164	AT2G40900, AT2G39510, AT1G49320, AT1G71890, AT2G16500, AT4G34710, AT4G35420, AT2G46660, AT5G24380, AT1G32560, AT2G40170, AT2G35300, AT2G40220, AT1G75080, AT5G52920	1717	68	18499	2.3766230429271302	0.979945580191387	0.07520770645556296	5.3396196977009485
GOTERM_BP_DIRECT	GO:0009056~catabolic process	8	0.32599837000814996	0.0037749874989007953	AT5G16080, AT3G63010, AT5G27320, AT1G68620, AT3G02410, AT1G49660, AT5G06570, AT3G48700	1717	23	18499	3.747486769137272	0.9868395571877584	0.0814073819784813	5.8976790840450155
GOTERM_BP_DIRECT	GO:0006970~response to osmotic stress	22	0.8964955175224123	0.0040195537243823305	AT2G22660, AT5G15960, AT5G20830, AT5G15970, AT1G43700, AT4G18780, AT2G42580, AT5G03280, AT4G34710, AT5G64750, AT3G09260, AT1G32560, AT5G19000, AT2G35300, AT1G04220, AT2G40220, AT2G38750, AT1G43160, AT1G77120, AT5G63650, AT3G14440, AT2G47770	1717	122	18499	1.94285687006502	0.9900647242800624	0.0848669728786664	6.26828611099045
GOTERM_BP_DIRECT	GO:0010411~xyloglucan metabolic process	11	0.44824775876120615	0.0042632128731134	AT2G18800, AT5G57540, AT4G30280, AT4G28850, AT4G14130, AT1G32170, AT3G48580, AT1G70230, AT4G30270, AT5G57530, AT4G25820	1717	42	18499	2.82176831128491	0.992492205909121	0.08816695425837939	6.636157088277129
GOTERM_BP_DIRECT	GO:0009926~auxin polar transport	13	0.5297473512632437	0.00461500299956955	AT2G17500, AT1G53700, AT4G32810, AT1G29490, AT2G34650, AT1G29420, AT5G03280, AT2G42620, AT1G29460, AT1G29450, AT1G29440, AT5G27780, AT1G29510	1717	56	18499	2.50111282136617	0.9949904507053897	0.0934251249529865	7.164893784817783
GOTERM_BP_DIRECT	GO:0030162~regulation of proteolysis	10	0.40749796251018744	0.004658011091617984	AT1G21780, AT3G27220, AT2G25240, AT2G26390, AT1G01640, AT1G26930, AT1G80440, AT5G60570, AT2G30600, AT4G37610	1717	36	18499	2.9927845725749043	0.9952322604696796	0.09262355634339958	7.229341493957698
GOTERM_BP_DIRECT	GO:0040008~regulation of growth	19	0.7742461287693562	0.005107132379213118	AT5G18020, AT1G53700, AT5G18030, AT5G09970, AT5G15160, AT2G46660, AT4G37580, AT1G74500, AT2G46690, AT5G16490, AT5G39860, AT1G61795, AT3G08850, AT1G75080, AT5G18080, AT5G18060, AT1G10370, AT2G43060, AT5G18050	1717	101	18499	2.0267966808329057	0.9971563021519041	0.09939649460296351	7.899848511631669
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	19	0.7742461287693562	0.0062984704397233224	AT2G34080, AT3G48350, AT2G22970, AT2G35770, AT2G27420, AT4G12910, AT5G36180, AT5G08260, AT2G23010, AT2G25940, AT3G54940, AT1G43780, AT3G45310, AT4G30810, AT5G27660, AT1G29080, AT1G29090, AT3G45010, AT1G73290	1717	103	18499	1.987441405476927	0.999278772520017	0.11919765784961633	9.656484584630698
GOTERM_BP_DIRECT	GO:0080028~nitrile biosynthetic process	4	0.16299918500407498	0.006903145438988948	AT3G16410, AT3G16400, AT5G48180, AT3G16390	1717	5	18499	8.619219569015726	0.9996407562084922	0.12781189413599525	10.536013536263189
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	9	0.36674816625916873	0.007486953791031872	AT3G56970, AT3G08040, AT1G80830, AT3G56090, AT3G56980, AT1G01580, AT4G19680, AT2G01770, AT5G24380	1717	32	18499	3.0301943797320905	0.9998167784278105	0.13570774666188368	11.377566638468906
GOTERM_BP_DIRECT	GO:0071369~cellular response to ethylene stimulus	8	0.32599837000814996	0.007919227306201183	AT5G55620, AT3G08040, AT3G15356, AT3G62680, AT1G21140, AT2G41230, AT3G59900, AT1G72360	1717	26	18499	3.3150844496214327	0.999888736557164	0.14077703751709925	11.995894410484741
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	25	1.0187449062754685	0.008660891791449821	AT3G26060, AT4G15700, AT4G15680, AT1G03850, AT3G11773, AT4G15660, AT4G15670, AT4G15690, AT2G42580, AT1G48130, AT2G47870, AT4G12170, AT1G11530, AT2G30540, AT1G60740, AT4G35090, AT1G65970, AT2G47880, AT3G02000, AT1G04980, AT3G62950, AT1G06830, AT5G18600, AT2G41330, AT3G21460	1717	155	18499	1.7377458808499444	0.9999527432237598	0.15064435944639265	13.04736194479188
GOTERM_BP_DIRECT	GO:0009636~response to toxic substance	13	0.5297473512632437	0.009365758884657922	AT1G02930, AT3G43800, AT2G29470, AT4G15550, AT1G53680, AT3G09270, AT1G17180, AT1G17170, AT1G02920, AT2G37770, AT1G10360, AT2G02930, AT1G10370	1717	61	18499	2.2961035737132054	0.9999790700190306	0.15951778195161936	14.035732361096542
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	22	0.8964955175224123	0.01179963114322842	AT2G34140, AT4G14860, AT4G14550, AT5G13790, AT3G15210, AT3G56400, AT5G43170, AT2G30395, AT3G52525, AT1G68840, AT1G59750, AT1G62990, AT5G06250, AT5G03740, AT2G32100, AT3G19580, AT3G52540, AT2G36080, AT1G75080, AT5G57620, AT3G02000, AT4G28110	1717	134	18499	1.7688696876711376	0.9999987481901942	0.19404622739528155	17.36813231233635
GOTERM_BP_DIRECT	GO:0052544~defense response by callose deposition in cell wall	6	0.24449877750611246	0.012486951763396655	AT2G22330, AT1G59870, AT1G18570, AT5G46330, AT5G03280, AT4G39950	1717	16	18499	4.040259172976121	0.9999994356416297	0.20132875896310487	18.287024513292305
GOTERM_BP_DIRECT	GO:0048765~root hair cell differentiation	6	0.24449877750611246	0.012486951763396655	AT5G49270, AT2G03720, AT2G24260, AT4G30980, AT5G03280, AT4G00730	1717	16	18499	4.040259172976121	0.9999994356416297	0.20132875896310487	18.287024513292305
GOTERM_BP_DIRECT	GO:0009098~leucine biosynthetic process	7	0.28524857375713125	0.012830493695689631	AT1G50110, AT5G14200, AT3G58990, AT1G10060, AT1G10070, AT2G43100, AT5G23020	1717	22	18499	3.4280986922221635	0.9999996210930265	0.20345889204652445	18.74271217815484
GOTERM_BP_DIRECT	GO:0006833~water transport	5	0.20374898125509372	0.01429492117557435	AT3G53420, AT3G16240, AT1G01620, AT2G45960, AT4G00430	1717	11	18499	4.8972838460316614	0.9999999307677542	0.22103162814048527	20.658588455094694
GOTERM_BP_DIRECT	GO:0009813~flavonoid biosynthetic process	23	0.9372453137734311	0.014523743977084336	AT1G78270, AT1G17020, AT3G29630, AT3G51240, AT4G15500, AT2G22930, AT1G10400, AT1G02050, AT3G21760, AT5G20550, AT4G15550, AT5G07990, AT5G05880, AT5G05270, AT5G38010, AT2G30150, AT1G07260, AT5G49690, AT2G31790, AT3G11340, AT5G59590, AT5G63600, AT2G29740	1717	145	18499	1.7089831904082904	0.9999999469288134	0.22121818318687692	20.954097094077518
GOTERM_BP_DIRECT	GO:0009607~response to biotic stimulus	10	0.40749796251018744	0.015516666737302107	AT5G28010, AT2G01530, AT3G26450, AT2G44110, AT1G70830, AT1G14960, AT1G23120, AT5G65970, AT1G70880, AT1G35310	1717	43	18499	2.505587084016199	0.9999999832667011	0.23150524921941207	22.22447130146913
GOTERM_BP_DIRECT	GO:0080147~root hair cell development	7	0.28524857375713125	0.016026554706217534	AT5G58010, AT4G31600, AT2G24260, AT4G30980, AT5G61350, AT3G61440, AT1G01380	1717	23	18499	3.279050922995113	0.999999990753699	0.2351702827071659	22.86937167731261
GOTERM_BP_DIRECT	GO:0071577~zinc II ion transmembrane transport	6	0.24449877750611246	0.01636421314294969	AT3G12750, AT2G32270, AT2G48020, AT4G19680, AT4G33020, AT1G05300	1717	17	18499	3.802596868683408	0.9999999937583776	0.23653353749010952	23.293674476465
GOTERM_BP_DIRECT	GO:0016024~CDP-diacylglycerol biosynthetic process	6	0.24449877750611246	0.01636421314294969	AT3G18850, AT1G06520, AT3G11430, AT3G57650, AT4G01950, AT5G06090	1717	17	18499	3.802596868683408	0.9999999937583776	0.23653353749010952	23.293674476465
GOTERM_BP_DIRECT	GO:0009631~cold acclimation	11	0.44824775876120615	0.017291338396730666	AT4G12470, AT5G59820, AT2G15970, AT2G38170, AT4G25470, AT4G38410, AT5G15960, AT1G29395, AT1G28520, AT4G39130, AT3G53460	1717	51	18499	2.323809197528749	0.9999999978797962	0.24519233026826293	24.447474780588596
GOTERM_BP_DIRECT	GO:0042546~cell wall biogenesis	12	0.4889975550122249	0.020830681377199137	AT2G18800, AT1G74420, AT5G57540, AT4G30280, AT4G28850, AT5G14470, AT4G14130, AT1G32170, AT3G48580, AT4G30270, AT5G57530, AT4G25820	1717	60	18499	2.1548048922539316	0.9999999999659452	0.2844935155611954	28.704203748611924
GOTERM_BP_DIRECT	GO:0009682~induced systemic resistance	6	0.24449877750611246	0.020965090337667313	AT2G22330, AT4G12470, AT4G12480, AT1G18570, AT4G39950, AT5G61420	1717	18	18499	3.5913414870898857	0.9999999999708986	0.28275083842013693	28.86133505023034
GOTERM_BP_DIRECT	GO:0080003~thalianol metabolic process	3	0.12224938875305623	0.024206738212113596	AT5G47990, AT5G48000, AT5G48010	1717	3	18499	10.774024461269656	0.9999999999993473	0.31556256291411844	32.55406352905719
GOTERM_BP_DIRECT	GO:0009915~phloem sucrose loading	3	0.12224938875305623	0.024206738212113596	AT2G18950, AT1G22710, AT4G32770	1717	3	18499	10.774024461269656	0.9999999999993473	0.31556256291411844	32.55406352905719
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	9	0.36674816625916873	0.02457760656320154	AT2G01890, AT1G05000, AT5G36790, AT1G06520, AT3G11430, AT5G36700, AT4G01950, AT5G06090, AT1G17710	1717	39	18499	2.4863133372160746	0.9999999999995777	0.31607435983913335	32.96488376166816
GOTERM_BP_DIRECT	GO:0009835~fruit ripening	5	0.20374898125509372	0.026665812022895138	AT1G01480, AT3G49700, AT1G05010, AT4G11280, AT4G26200	1717	13	18499	4.143855562026791	0.9999999999999637	0.33448563713139157	35.23457933198083
GOTERM_BP_DIRECT	GO:0030026~cellular manganese ion homeostasis	5	0.20374898125509372	0.026665812022895138	AT2G38170, AT3G51860, AT1G21140, AT2G39450, AT2G01770	1717	13	18499	4.143855562026791	0.9999999999999637	0.33448563713139157	35.23457933198083
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	20	0.8149959250203749	0.027024821316860154	AT1G43800, AT3G48530, AT3G01420, AT1G02205, AT1G07720, AT5G48880, AT2G28630, AT2G16280, AT5G15530, AT3G25110, AT5G21170, AT4G20870, AT1G04220, AT3G06850, AT5G38020, AT5G52920, AT1G25450, AT5G16240, AT1G79750, AT5G14780	1717	128	18499	1.6834413220733837	0.9999999999999762	0.3346170864811633	35.617454931270444
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	17	0.6927465362673186	0.027640898206257418	AT1G55810, AT1G18870, AT3G18660, AT1G74020, AT1G74010, AT4G11280, AT1G02050, AT5G11520, AT1G62800, AT4G02850, AT1G01480, AT3G49700, AT3G57010, AT1G77130, AT1G08990, AT2G41300, AT3G60290	1717	103	18499	1.7782370470056714	0.9999999999999885	0.3373229036699894	36.26954518704297
GOTERM_BP_DIRECT	GO:0009625~response to insect	7	0.28524857375713125	0.02879860138180265	AT2G22330, AT5G24770, AT1G72290, AT1G18570, AT4G39950, AT5G61420, AT1G07640	1717	26	18499	2.900698893418754	0.999999999999997	0.3452656013293338	37.478201018083226
GOTERM_BP_DIRECT	GO:0001944~vasculature development	7	0.28524857375713125	0.02879860138180265	AT3G15770, AT4G17500, AT1G28370, AT4G11280, AT5G03280, AT5G47220, AT4G28650	1717	26	18499	2.900698893418754	0.999999999999997	0.3452656013293338	37.478201018083226
GOTERM_BP_DIRECT	GO:0052696~flavonoid glucuronidation	18	0.7334963325183375	0.02902801604302188	AT1G78270, AT3G29630, AT2G22930, AT4G15500, AT1G10400, AT3G21760, AT4G15550, AT1G30530, AT5G05880, AT5G38010, AT2G30150, AT2G36790, AT1G07260, AT5G49690, AT2G31790, AT3G11340, AT5G59590, AT2G29740	1717	112	18499	1.7315396455611949	0.9999999999999978	0.344012020599046	37.71514623996257
GOTERM_BP_DIRECT	GO:0030307~positive regulation of cell growth	4	0.16299918500407498	0.03125384697123687	AT5G18010, AT2G41225, AT5G47390, AT2G19690	1717	8	18499	5.387012230634828	0.9999999999999999	0.36163781100061665	39.97072855876179
GOTERM_BP_DIRECT	GO:0009082~branched-chain amino acid biosynthetic process	6	0.24449877750611246	0.032502491602054026	AT1G50110, AT5G14200, AT3G58990, AT1G10060, AT1G10070, AT2G43100	1717	20	18499	3.2322073383808974	1.0	0.36959016664472955	41.20228973028199
GOTERM_BP_DIRECT	GO:0071732~cellular response to nitric oxide	6	0.24449877750611246	0.032502491602054026	AT5G55620, AT3G08040, AT3G01420, AT1G62380, AT2G19590, AT1G21140	1717	20	18499	3.2322073383808974	1.0	0.36959016664472955	41.20228973028199
GOTERM_BP_DIRECT	GO:0006810~transport	44	1.7929910350448246	0.03383155625177848	AT2G40460, AT4G25220, AT5G13900, AT3G45870, AT1G80760, AT2G39470, AT2G45960, AT3G24300, AT1G68570, AT2G16850, AT1G22530, AT3G16250, AT4G00430, AT1G09380, AT1G58030, AT4G30420, AT3G59340, AT3G53420, AT5G59470, AT5G14940, AT2G47770, AT1G01620, AT3G01350, AT1G70260, AT1G75500, AT1G43650, AT5G43750, AT1G72140, AT5G25040, AT4G28040, AT2G38100, AT3G16240, AT4G24230, AT3G01570, AT4G18205, AT4G19030, AT3G47960, AT2G37360, AT1G31885, AT1G79260, AT1G17810, AT4G10380, AT5G58070, AT5G05630	1717	349	18499	1.358329731506776	1.0	0.3779842984135269	42.4871145204475
GOTERM_BP_DIRECT	GO:0042631~cellular response to water deprivation	7	0.28524857375713125	0.03421192194525508	AT1G16370, AT2G15970, AT5G19000, AT3G20660, AT1G79410, AT1G29395, AT1G78380	1717	27	18499	2.793265601069911	1.0	0.37780705603787457	42.84994452311119
GOTERM_BP_DIRECT	GO:0045492~xylan biosynthetic process	7	0.28524857375713125	0.03421192194525508	AT3G18660, AT1G67330, AT1G77130, AT5G01360, AT3G50220, AT3G55990, AT5G54690	1717	27	18499	2.793265601069911	1.0	0.37780705603787457	42.84994452311119
GOTERM_BP_DIRECT	GO:0042538~hyperosmotic salinity response	11	0.44824775876120615	0.03535556587086986	AT5G59820, AT5G24770, AT3G19580, AT2G39800, AT5G17490, AT3G05880, AT5G58070, AT5G43170, AT3G14440, AT5G62490, AT3G03450	1717	57	18499	2.079197703052039	1.0	0.3842309811129728	43.92797694448707
GOTERM_BP_DIRECT	GO:0098542~defense response to other organism	9	0.36674816625916873	0.03689155423092405	AT1G13080, AT1G13100, AT5G25140, AT4G37430, AT3G26220, AT5G25180, AT5G36920, AT4G37410, AT4G37400	1717	42	18499	2.3087195274149264	1.0	0.3937492950251491	45.34586104025505
GOTERM_BP_DIRECT	GO:0009269~response to desiccation	6	0.24449877750611246	0.03950047743510622	AT1G54100, AT2G39800, AT2G05520, AT2G33380, AT1G48130, AT1G52330	1717	21	18499	3.0782927032199017	1.0	0.41163552407168824	47.67740242180365
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	7	0.28524857375713125	0.04024052577658349	AT3G53420, AT1G17810, AT1G01620, AT2G45960, AT1G31885, AT2G16850, AT4G00430	1717	28	18499	2.6935061153174145	1.0	0.4139851746807348	48.3215863403566
GOTERM_BP_DIRECT	GO:0032366~intracellular sterol transport	4	0.16299918500407498	0.04370732455388871	AT2G16005, AT5G23830, AT1G45015, AT2G26370	1717	9	18499	4.7884553161198475	1.0	0.43727300585410567	51.24150197414714
GOTERM_BP_DIRECT	GO:0071421~manganese ion transmembrane transport	4	0.16299918500407498	0.04370732455388871	AT1G80830, AT3G58060, AT1G21140, AT2G01770	1717	9	18499	4.7884553161198475	1.0	0.43727300585410567	51.24150197414714
GOTERM_BP_DIRECT	GO:0010189~vitamin E biosynthetic process	4	0.16299918500407498	0.04370732455388871	AT2G18950, AT1G64970, AT1G06570, AT4G32770	1717	9	18499	4.7884553161198475	1.0	0.43727300585410567	51.24150197414714
GOTERM_BP_DIRECT	GO:0006596~polyamine biosynthetic process	4	0.16299918500407498	0.04370732455388871	AT5G53120, AT2G16500, AT4G34710, AT2G25150	1717	9	18499	4.7884553161198475	1.0	0.43727300585410567	51.24150197414714
GOTERM_BP_DIRECT	GO:0010150~leaf senescence	15	0.6112469437652812	0.043831140387061956	AT5G59220, AT1G17020, AT1G20900, AT5G39610, AT4G01250, AT4G10500, AT5G03280, AT5G11520, AT1G59750, AT2G13790, AT3G29035, AT2G35980, AT5G44160, AT1G73500, AT3G11340	1717	92	18499	1.7566344230330964	1.0	0.43459870503349507	51.342867326446665
GOTERM_BP_DIRECT	GO:0006829~zinc II ion transport	5	0.20374898125509372	0.04388155839690391	AT3G12750, AT2G32270, AT2G48020, AT3G58810, AT4G19680	1717	15	18499	3.5913414870898857	1.0	0.4314220572502978	51.384086816528566
GOTERM_BP_DIRECT	GO:0019761~glucosinolate biosynthetic process	8	0.32599837000814996	0.04471467393563233	AT2G22330, AT3G09710, AT5G14200, AT3G58990, AT1G62570, AT2G43100, AT4G39950, AT5G23020	1717	36	18499	2.3942276580599238	1.0	0.43409496744344844	52.06048121074931
GOTERM_BP_DIRECT	GO:0071398~cellular response to fatty acid	3	0.12224938875305623	0.04544719406592238	AT1G62380, AT1G05010, AT2G19590	1717	4	18499	8.080518345952242	1.0	0.435972128094239	52.647902638739886
GOTERM_BP_DIRECT	GO:0052386~cell wall thickening	3	0.12224938875305623	0.04544719406592238	AT5G44030, AT4G18780, AT5G17420	1717	4	18499	8.080518345952242	1.0	0.435972128094239	52.647902638739886
GOTERM_BP_DIRECT	GO:0042335~cuticle development	7	0.28524857375713125	0.046900253265890035	AT1G02205, AT3G43720, AT4G28110, AT1G25450, AT2G42620, AT4G00730, AT2G16280	1717	29	18499	2.6006265940995723	1.0	0.44295869595415116	53.79321777270025
GOTERM_BP_DIRECT	GO:0008219~cell death	9	0.36674816625916873	0.047072866359572765	AT4G35090, AT2G13790, AT1G28380, AT3G01420, AT2G44110, AT2G01290, AT5G03280, AT5G65970, AT3G16770	1717	44	18499	2.203777730714248	1.0	0.44073943481347355	53.927533240592936
GOTERM_BP_DIRECT	GO:0003333~amino acid transmembrane transport	9	0.36674816625916873	0.052787534678719196	AT5G02170, AT5G02180, AT5G05630, AT2G41190, AT2G34960, AT1G77380, AT2G21050, AT1G25530, AT1G31820	1717	45	18499	2.1548048922539316	1.0	0.4762955869449653	58.17306651032472
GOTERM_BP_DIRECT	GO:0010311~lateral root formation	9	0.36674816625916873	0.052787534678719196	AT3G58190, AT2G17500, AT4G37070, AT1G21410, AT3G24300, AT5G57740, AT4G01630, AT5G56580, AT5G56320	1717	45	18499	2.1548048922539316	1.0	0.4762955869449653	58.17306651032472
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	17	0.6927465362673186	0.05386854120436829	AT4G33490, AT3G51350, AT3G51330, AT5G22850, AT5G19120, AT5G36260, AT5G48430, AT5G64330, AT5G33340, AT1G79720, AT2G03200, AT1G66180, AT2G28040, AT3G18490, AT5G47590, AT4G04460, AT5G10770	1717	112	18499	1.635342998585573	1.0	0.4798503267306905	58.93371365612794
GOTERM_BP_DIRECT	GO:0015770~sucrose transport	5	0.20374898125509372	0.05434642727659357	AT1G71880, AT1G71890, AT1G22710, AT1G09960, AT5G23660	1717	16	18499	3.3668826441467674	1.0	0.4794512558990438	59.26582486504024
GOTERM_BP_DIRECT	GO:0050829~defense response to Gram-negative bacterium	4	0.16299918500407498	0.058235547847690756	AT2G45220, AT3G23820, AT5G57060, AT2G23810	1717	10	18499	4.309609784507863	1.0	0.5003964494606215	61.87646446325827
GOTERM_BP_DIRECT	GO:0006508~proteolysis	58	2.363488182559087	0.06075401247598111	AT5G59130, AT3G48350, AT3G51330, AT5G22850, AT2G48130, AT4G30530, AT4G37660, AT2G27420, AT4G12910, AT5G36180, AT2G23010, AT5G33340, AT1G44350, AT2G37870, AT2G28040, AT3G18490, AT5G47590, AT1G29090, AT5G10770, AT1G73290, AT4G33490, AT2G34080, AT1G18280, AT2G22970, AT2G35770, AT4G22610, AT5G22860, AT4G01870, AT3G02410, AT1G05450, AT5G08260, AT2G25940, AT3G02070, AT3G54940, AT1G01650, AT3G22600, AT4G30020, AT5G27660, AT3G51350, AT1G79320, AT5G19120, AT5G36260, AT5G20520, AT3G45310, AT4G30810, AT1G73560, AT4G22470, AT1G63690, AT5G48430, AT1G70170, AT1G43780, AT1G79720, AT2G03200, AT1G66180, AT1G29080, AT3G45010, AT3G60510, AT4G04460	1717	500	18499	1.24978683750728	1.0	0.5121081769843161	63.48242019233752
GOTERM_BP_DIRECT	GO:0019762~glucosinolate catabolic process	7	0.28524857375713125	0.062153662568017326	AT3G09260, AT3G21370, AT1G66280, AT3G16410, AT3G16400, AT5G48180, AT3G16390	1717	31	18499	2.4328442331899227	1.0	0.5168665119542094	64.34728687892756
GOTERM_BP_DIRECT	GO:0009788~negative regulation of abscisic acid-activated signaling pathway	8	0.32599837000814996	0.06483935843624664	AT5G59220, AT4G26080, AT3G11410, AT1G51800, AT2G22430, AT3G02140, AT5G64750, AT5G20270	1717	39	18499	2.210056299747622	1.0	0.528823577202137	65.9532944184875
GOTERM_BP_DIRECT	GO:0009749~response to glucose	7	0.28524857375713125	0.07075620781144923	AT2G40220, AT5G20830, AT1G74670, AT4G37220, AT1G61800, AT3G47340, AT5G64750	1717	32	18499	2.3568178509027375	1.0	0.557703701469576	69.25524649315979
GOTERM_BP_DIRECT	GO:0046713~borate transport	3	0.12224938875305623	0.07114322648139883	AT4G10380, AT1G80760, AT2G47160	1717	5	18499	6.464414676761795	1.0	0.5562604976550134	69.46040438640792
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	3	0.12224938875305623	0.07114322648139883	AT5G15290, AT5G06200, AT2G27370	1717	5	18499	6.464414676761795	1.0	0.5562604976550134	69.46040438640792
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	3	0.12224938875305623	0.07114322648139883	AT3G29035, AT2G41180, AT5G39610	1717	5	18499	6.464414676761795	1.0	0.5562604976550134	69.46040438640792
GOTERM_BP_DIRECT	GO:0009704~de-etiolation	4	0.16299918500407498	0.07471328285025876	AT1G09530, AT1G10370, AT5G23060, AT1G52830	1717	11	18499	3.9178270768253296	1.0	0.5712033502246414	71.29327830180314
GOTERM_BP_DIRECT	GO:0009750~response to fructose	5	0.20374898125509372	0.07890988298045817	AT5G03730, AT1G74670, AT4G37220, AT3G47340, AT4G15920	1717	18	18499	2.9927845725749043	1.0	0.5884756207451709	73.31583522676846
GOTERM_BP_DIRECT	GO:0010588~cotyledon vascular tissue pattern formation	5	0.20374898125509372	0.07890988298045817	AT2G46990, AT2G36120, AT4G24670, AT3G09070, AT2G21050	1717	18	18499	2.9927845725749043	1.0	0.5884756207451709	73.31583522676846
GOTERM_BP_DIRECT	GO:0046274~lignin catabolic process	5	0.20374898125509372	0.07890988298045817	AT2G40370, AT3G09220, AT1G18140, AT5G01190, AT5G07130	1717	18	18499	2.9927845725749043	1.0	0.5884756207451709	73.31583522676846
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	6	0.24449877750611246	0.08724411321689482	AT3G62410, AT1G76560, AT1G43160, AT1G21910, AT5G27660, AT5G07100	1717	26	18499	2.4863133372160746	1.0	0.6235063774637678	76.94269204971329
